witness_ordinal	from_aspect	to_aspect	trit_delta	closure_effect	color_hex	semantic_cost
25	fuzz_soundness_object	entropy_source_object	0	same_trit_relabel	#50A9E3	0.64079
25	fuzz_soundness_object	propagator_cell_object	1	positive_shift	#8B07EC	0.673878
25	fuzz_soundness_object	abductive_world_object	-1	negative_shift	#38A8C6	1.305036
25	fuzz_soundness_object	ternary_regression_object	1	positive_shift	#2E3EB3	0.717607
25	fuzz_soundness_object	nonriemannian_gate_object	-1	negative_shift	#442CF4	0.770109
25	fuzz_soundness_object	exa_loop_object	0	same_trit_relabel	#97C0D4	0.538013
25	fuzz_soundness_object	aqua_hygiene_object	1	positive_shift	#04CB84	1.013576
25	fuzz_soundness_object	scip_catcolab_object	-1	negative_shift	#EC09C3	1.221766
26	ternary_regression_object	color_space_object	-1	negative_shift	#10E62C	1.005262
26	ternary_regression_object	trit_tick_object	0	same_trit_relabel	#89B82E	0.634337
26	ternary_regression_object	rng_determinism_object	1	positive_shift	#43A71D	1.069607
26	ternary_regression_object	parallel_invariance_object	-1	negative_shift	#D1E2A2	0.831141
26	ternary_regression_object	palette_interface_object	0	same_trit_relabel	#85AC40	0.887254
26	ternary_regression_object	lisp_semantics_object	1	positive_shift	#588DAD	1.106648
26	ternary_regression_object	entropy_source_object	-1	negative_shift	#97EA4B	0.865353
26	ternary_regression_object	propagator_cell_object	0	same_trit_relabel	#D97FD9	0.732798
26	ternary_regression_object	abductive_world_object	1	positive_shift	#33BABE	0.834405
26	ternary_regression_object	fuzz_soundness_object	-1	negative_shift	#396773	1.172815
26	ternary_regression_object	nonriemannian_gate_object	1	positive_shift	#490005	0.865425
26	ternary_regression_object	exa_loop_object	-1	negative_shift	#2D3C50	0.872702
26	ternary_regression_object	aqua_hygiene_object	0	same_trit_relabel	#529C88	0.671677
26	ternary_regression_object	scip_catcolab_object	1	positive_shift	#CDA32A	1.119136
27	nonriemannian_gate_object	color_space_object	1	positive_shift	#FE6683	1.044771
27	nonriemannian_gate_object	trit_tick_object	-1	negative_shift	#3DE18F	1.024542
27	nonriemannian_gate_object	rng_determinism_object	0	same_trit_relabel	#689842	0.808889
27	nonriemannian_gate_object	parallel_invariance_object	1	positive_shift	#3C77D1	0.725765
27	nonriemannian_gate_object	palette_interface_object	-1	negative_shift	#5E6188	1.168996
27	nonriemannian_gate_object	lisp_semantics_object	0	same_trit_relabel	#2B539E	0.729517
27	nonriemannian_gate_object	entropy_source_object	1	positive_shift	#C2FB71	0.793496
27	nonriemannian_gate_object	propagator_cell_object	-1	negative_shift	#84F793	1.088925
27	nonriemannian_gate_object	abductive_world_object	0	same_trit_relabel	#82839E	0.475691
27	nonriemannian_gate_object	fuzz_soundness_object	1	positive_shift	#2FD3F5	1.167983
27	nonriemannian_gate_object	ternary_regression_object	-1	negative_shift	#51B089	1.37577
27	nonriemannian_gate_object	exa_loop_object	1	positive_shift	#11A4E8	0.900363
27	nonriemannian_gate_object	aqua_hygiene_object	-1	negative_shift	#D6382F	0.996229
27	nonriemannian_gate_object	scip_catcolab_object	0	same_trit_relabel	#E11917	0.709815
28	exa_loop_object	color_space_object	0	same_trit_relabel	#13EB2B	0.368899
28	exa_loop_object	trit_tick_object	1	positive_shift	#5940A8	0.687623
28	exa_loop_object	rng_determinism_object	-1	negative_shift	#B77FD8	0.999527
28	exa_loop_object	parallel_invariance_object	0	same_trit_relabel	#B3F17E	0.627684
28	exa_loop_object	palette_interface_object	1	positive_shift	#EDE53B	0.920836
28	exa_loop_object	lisp_semantics_object	-1	negative_shift	#C9E878	0.919329
28	exa_loop_object	entropy_source_object	0	same_trit_relabel	#E3B3C2	0.552816
28	exa_loop_object	propagator_cell_object	1	positive_shift	#1808B9	1.025454
28	exa_loop_object	abductive_world_object	-1	negative_shift	#EF74B4	0.660802
28	exa_loop_object	fuzz_soundness_object	0	same_trit_relabel	#B30B90	0.821304
28	exa_loop_object	ternary_regression_object	1	positive_shift	#9111DD	1.04189
28	exa_loop_object	nonriemannian_gate_object	-1	negative_shift	#ACC21C	0.713483
28	exa_loop_object	aqua_hygiene_object	1	positive_shift	#8E2FEA	0.630779
28	exa_loop_object	scip_catcolab_object	-1	negative_shift	#66EC67	0.875092
29	aqua_hygiene_object	color_space_object	-1	negative_shift	#547BB9	0.967913
29	aqua_hygiene_object	trit_tick_object	0	same_trit_relabel	#123212	0.503399
29	aqua_hygiene_object	rng_determinism_object	1	positive_shift	#F63132	1.099747
29	aqua_hygiene_object	parallel_invariance_object	-1	negative_shift	#190F55	1.621155
29	aqua_hygiene_object	palette_interface_object	0	same_trit_relabel	#EA0A31	0.730886
29	aqua_hygiene_object	lisp_semantics_object	1	positive_shift	#0431E6	1.158626
29	aqua_hygiene_object	entropy_source_object	-1	negative_shift	#0CE924	1.433919
29	aqua_hygiene_object	propagator_cell_object	0	same_trit_relabel	#7A1F5D	0.902447
29	aqua_hygiene_object	abductive_world_object	1	positive_shift	#A6F20F	1.301421
29	aqua_hygiene_object	fuzz_soundness_object	-1	negative_shift	#728B42	1.38386
29	aqua_hygiene_object	ternary_regression_object	0	same_trit_relabel	#8ACD7C	0.280221
29	aqua_hygiene_object	nonriemannian_gate_object	1	positive_shift	#716B76	1.001946
29	aqua_hygiene_object	exa_loop_object	-1	negative_shift	#0E96B4	0.910404
29	aqua_hygiene_object	scip_catcolab_object	1	positive_shift	#11F58F	1.293573
30	scip_catcolab_object	color_space_object	1	positive_shift	#CAA089	1.002015
30	scip_catcolab_object	trit_tick_object	-1	negative_shift	#C0EE42	1.032429
30	scip_catcolab_object	rng_determinism_object	0	same_trit_relabel	#EC98F3	0.897457
30	scip_catcolab_object	parallel_invariance_object	1	positive_shift	#294038	0.709906
30	scip_catcolab_object	palette_interface_object	-1	negative_shift	#EBC1CF	1.055136
30	scip_catcolab_object	lisp_semantics_object	0	same_trit_relabel	#0DCC14	0.681101
30	scip_catcolab_object	entropy_source_object	1	positive_shift	#4D3FDD	0.785965
30	scip_catcolab_object	propagator_cell_object	-1	negative_shift	#1C1FB1	1.157899
30	scip_catcolab_object	abductive_world_object	0	same_trit_relabel	#255A47	0.35884
30	scip_catcolab_object	fuzz_soundness_object	1	positive_shift	#E0E7EA	1.222103
30	scip_catcolab_object	ternary_regression_object	-1	negative_shift	#454977	1.341794
30	scip_catcolab_object	nonriemannian_gate_object	0	same_trit_relabel	#43DE5D	0.642982
30	scip_catcolab_object	exa_loop_object	1	positive_shift	#8A9E4F	0.878587
30	scip_catcolab_object	aqua_hygiene_object	-1	negative_shift	#CCF160	0.902447
31	color_space_object	trit_tick_object	1	positive_shift	#1FBC09	1.206611
31	color_space_object	rng_determinism_object	-1	negative_shift	#798DBB	1.152369
31	color_space_object	parallel_invariance_object	0	same_trit_relabel	#F6D9C3	0.49018
31	color_space_object	palette_interface_object	1	positive_shift	#7C8FE0	0.911854
31	color_space_object	lisp_semantics_object	-1	negative_shift	#5EF453	0.588507
31	color_space_object	entropy_source_object	0	same_trit_relabel	#4642D1	0.269278
31	color_space_object	propagator_cell_object	1	positive_shift	#77C428	0.833606
31	color_space_object	abductive_world_object	-1	negative_shift	#7B3B69	1.261097
31	color_space_object	fuzz_soundness_object	0	same_trit_relabel	#0791B9	0.390762
31	color_space_object	ternary_regression_object	1	positive_shift	#B248E7	1.151288
31	color_space_object	nonriemannian_gate_object	-1	negative_shift	#46C90F	1.020291
31	color_space_object	exa_loop_object	0	same_trit_relabel	#8C8072	0.726465
31	color_space_object	aqua_hygiene_object	1	positive_shift	#1F9659	1.128029
31	color_space_object	scip_catcolab_object	-1	negative_shift	#DB6FD4	1.077047
32	trit_tick_object	color_space_object	-1	negative_shift	#0BC133	0.501596
32	trit_tick_object	rng_determinism_object	1	positive_shift	#EA01C8	0.976028
32	trit_tick_object	parallel_invariance_object	-1	negative_shift	#AAF993	1.318787
32	trit_tick_object	palette_interface_object	0	same_trit_relabel	#470360	0.773892
32	trit_tick_object	lisp_semantics_object	1	positive_shift	#17B2D8	1.155639
32	trit_tick_object	entropy_source_object	-1	negative_shift	#9F0A9C	1.218288
32	trit_tick_object	propagator_cell_object	0	same_trit_relabel	#27B1CD	0.832158
32	trit_tick_object	abductive_world_object	1	positive_shift	#D137A3	0.859891
32	trit_tick_object	fuzz_soundness_object	-1	negative_shift	#E0E882	1.347391
32	trit_tick_object	ternary_regression_object	0	same_trit_relabel	#F24F1D	0.650673
32	trit_tick_object	nonriemannian_gate_object	1	positive_shift	#0CC6C5	0.761288
32	trit_tick_object	exa_loop_object	-1	negative_shift	#228971	0.605197
32	trit_tick_object	aqua_hygiene_object	0	same_trit_relabel	#B1D992	0.384574
32	trit_tick_object	scip_catcolab_object	1	positive_shift	#E508CA	1.123634
33	rng_determinism_object	color_space_object	1	positive_shift	#312BA8	1.233511
33	rng_determinism_object	trit_tick_object	-1	negative_shift	#084D98	1.10913
33	rng_determinism_object	parallel_invariance_object	1	positive_shift	#796381	0.663887
33	rng_determinism_object	palette_interface_object	-1	negative_shift	#9F9CCE	0.873856
33	rng_determinism_object	lisp_semantics_object	0	same_trit_relabel	#A8DDFA	0.288415
33	rng_determinism_object	entropy_source_object	1	positive_shift	#21D490	0.437532
33	rng_determinism_object	propagator_cell_object	-1	negative_shift	#66AB5B	0.866248
33	rng_determinism_object	abductive_world_object	0	same_trit_relabel	#E90DA0	0.747375
33	rng_determinism_object	fuzz_soundness_object	1	positive_shift	#2214AD	0.824767
33	rng_determinism_object	ternary_regression_object	-1	negative_shift	#BEE742	1.160905
33	rng_determinism_object	nonriemannian_gate_object	0	same_trit_relabel	#F53164	0.608273
33	rng_determinism_object	exa_loop_object	1	positive_shift	#E6DF17	0.945701
33	rng_determinism_object	aqua_hygiene_object	-1	negative_shift	#5A75C6	1.007261
33	rng_determinism_object	scip_catcolab_object	0	same_trit_relabel	#F9C9C5	0.616784
34	parallel_invariance_object	color_space_object	0	same_trit_relabel	#953E43	0.887714
34	parallel_invariance_object	trit_tick_object	1	positive_shift	#1A66BE	1.139509
34	parallel_invariance_object	rng_determinism_object	-1	negative_shift	#B38EB8	1.254376
34	parallel_invariance_object	palette_interface_object	1	positive_shift	#79DD84	0.670702
34	parallel_invariance_object	lisp_semantics_object	-1	negative_shift	#D80E0D	0.56434
34	parallel_invariance_object	entropy_source_object	0	same_trit_relabel	#26B89E	0.340816
34	parallel_invariance_object	propagator_cell_object	1	positive_shift	#E55BDD	1.019977
34	parallel_invariance_object	abductive_world_object	-1	negative_shift	#FDC8D7	1.073399
34	parallel_invariance_object	fuzz_soundness_object	0	same_trit_relabel	#0DC72C	0.647059
34	parallel_invariance_object	ternary_regression_object	1	positive_shift	#4AABCF	1.091435
34	parallel_invariance_object	nonriemannian_gate_object	-1	negative_shift	#F3D6E2	1.042845
34	parallel_invariance_object	exa_loop_object	0	same_trit_relabel	#91F832	0.629861
34	parallel_invariance_object	aqua_hygiene_object	1	positive_shift	#2D9357	0.934908
34	parallel_invariance_object	scip_catcolab_object	-1	negative_shift	#1D3A55	0.793412
35	palette_interface_object	color_space_object	-1	negative_shift	#EDE489	1.183636
35	palette_interface_object	trit_tick_object	0	same_trit_relabel	#F7E101	0.571272
35	palette_interface_object	rng_determinism_object	1	positive_shift	#C04E7D	0.509062
35	palette_interface_object	parallel_invariance_object	-1	negative_shift	#5A7B3E	1.198819
35	palette_interface_object	lisp_semantics_object	1	positive_shift	#1114A8	1.076965
35	palette_interface_object	entropy_source_object	-1	negative_shift	#22BD36	1.041858
35	palette_interface_object	propagator_cell_object	0	same_trit_relabel	#3745C1	0.326928
35	palette_interface_object	abductive_world_object	1	positive_shift	#F841CE	1.30073
35	palette_interface_object	fuzz_soundness_object	-1	negative_shift	#D5516D	0.863326
35	palette_interface_object	ternary_regression_object	0	same_trit_relabel	#98F9C0	0.79716
35	palette_interface_object	nonriemannian_gate_object	1	positive_shift	#F25BDD	0.654663
35	palette_interface_object	exa_loop_object	-1	negative_shift	#C6FFAA	0.932256
35	palette_interface_object	aqua_hygiene_object	0	same_trit_relabel	#73FE20	0.853263
35	palette_interface_object	scip_catcolab_object	1	positive_shift	#E0B168	1.45412
36	lisp_semantics_object	color_space_object	1	positive_shift	#842551	1.323729
36	lisp_semantics_object	trit_tick_object	-1	negative_shift	#D7C60C	1.117814
36	lisp_semantics_object	rng_determinism_object	0	same_trit_relabel	#511048	0.679892
36	lisp_semantics_object	parallel_invariance_object	1	positive_shift	#9D1A28	0.9422
36	lisp_semantics_object	palette_interface_object	-1	negative_shift	#BC9EFF	0.919959
36	lisp_semantics_object	entropy_source_object	1	positive_shift	#84495D	0.697195
36	lisp_semantics_object	propagator_cell_object	-1	negative_shift	#0E7762	0.689873
36	lisp_semantics_object	abductive_world_object	0	same_trit_relabel	#E5CD6C	0.955222
36	lisp_semantics_object	fuzz_soundness_object	1	positive_shift	#2F5909	0.60118
36	lisp_semantics_object	ternary_regression_object	-1	negative_shift	#DA3629	1.028779
36	lisp_semantics_object	nonriemannian_gate_object	0	same_trit_relabel	#80A013	0.583958
36	lisp_semantics_object	exa_loop_object	1	positive_shift	#67D052	0.99784
36	lisp_semantics_object	aqua_hygiene_object	-1	negative_shift	#CDF729	1.10366
36	lisp_semantics_object	scip_catcolab_object	0	same_trit_relabel	#918213	0.809346
37	entropy_source_object	color_space_object	0	same_trit_relabel	#7FDCE0	0.429336
37	entropy_source_object	trit_tick_object	1	positive_shift	#DFBB10	0.876283
37	entropy_source_object	rng_determinism_object	-1	negative_shift	#1CA3EA	1.21714
37	entropy_source_object	parallel_invariance_object	0	same_trit_relabel	#A4F545	0.61292
37	entropy_source_object	palette_interface_object	1	positive_shift	#684484	0.940696
37	entropy_source_object	lisp_semantics_object	-1	negative_shift	#B9C0D2	1.016159
37	entropy_source_object	propagator_cell_object	1	positive_shift	#7ACFEE	1.212552
37	entropy_source_object	abductive_world_object	-1	negative_shift	#CFE700	0.471315
37	entropy_source_object	fuzz_soundness_object	0	same_trit_relabel	#B8611A	0.978704
37	entropy_source_object	ternary_regression_object	1	positive_shift	#7414F6	1.193981
37	entropy_source_object	nonriemannian_gate_object	-1	negative_shift	#1A1D7E	0.931858
37	entropy_source_object	exa_loop_object	0	same_trit_relabel	#D9D0E0	0.39296
37	entropy_source_object	aqua_hygiene_object	1	positive_shift	#B9564E	0.667795
37	entropy_source_object	scip_catcolab_object	-1	negative_shift	#20B591	0.754058
38	propagator_cell_object	color_space_object	-1	negative_shift	#7D0F31	0.785625
38	propagator_cell_object	trit_tick_object	0	same_trit_relabel	#66F9AD	0.386727
38	propagator_cell_object	rng_determinism_object	1	positive_shift	#2F242D	1.091729
38	propagator_cell_object	parallel_invariance_object	-1	negative_shift	#C45078	1.58384
38	propagator_cell_object	palette_interface_object	0	same_trit_relabel	#7EC024	0.771134
38	propagator_cell_object	lisp_semantics_object	1	positive_shift	#C74E69	1.214823
38	propagator_cell_object	entropy_source_object	-1	negative_shift	#69B5A1	1.427184
38	propagator_cell_object	abductive_world_object	1	positive_shift	#33FFE2	1.165723
38	propagator_cell_object	fuzz_soundness_object	-1	negative_shift	#6A25EF	1.444744
38	propagator_cell_object	ternary_regression_object	0	same_trit_relabel	#D970DC	0.436564
38	propagator_cell_object	nonriemannian_gate_object	1	positive_shift	#CD541E	0.956382
38	propagator_cell_object	exa_loop_object	-1	negative_shift	#5E9187	0.82472
38	propagator_cell_object	aqua_hygiene_object	0	same_trit_relabel	#8C8460	0.513201
38	propagator_cell_object	scip_catcolab_object	1	positive_shift	#0698E9	1.251299
39	abductive_world_object	color_space_object	1	positive_shift	#850654	0.698713
39	abductive_world_object	trit_tick_object	-1	negative_shift	#7FB9F5	0.459435
39	abductive_world_object	rng_determinism_object	0	same_trit_relabel	#F5BDE5	0.522305
39	abductive_world_object	parallel_invariance_object	1	positive_shift	#C9FE97	1.348368
39	abductive_world_object	palette_interface_object	-1	negative_shift	#6EC65E	1.020448
39	abductive_world_object	lisp_semantics_object	0	same_trit_relabel	#CCEB9F	0.705021
39	abductive_world_object	entropy_source_object	1	positive_shift	#F9A485	1.191933
39	abductive_world_object	propagator_cell_object	-1	negative_shift	#F3D184	1.034549
39	abductive_world_object	fuzz_soundness_object	1	positive_shift	#FD9C1A	1.216218
39	abductive_world_object	ternary_regression_object	-1	negative_shift	#DDCB5D	0.753472
39	abductive_world_object	nonriemannian_gate_object	0	same_trit_relabel	#7F9FA2	0.348226
39	abductive_world_object	exa_loop_object	1	positive_shift	#B21BD1	0.591145
39	abductive_world_object	aqua_hygiene_object	-1	negative_shift	#D38A37	0.741648
39	abductive_world_object	scip_catcolab_object	0	same_trit_relabel	#23EC0A	0.82107
40	fuzz_soundness_object	color_space_object	0	same_trit_relabel	#5EBF13	0.768327
